locale;category_id;name;name_slug;singular_name;singular_name_slug
es_ES;e719e357-fe40-4b96-a48e-8c4530e1506f;Abdominales;abdominales;;
es_ES;dc1a5f94-7b23-47bf-905a-fd7b8c3c8bd9;Anillas;anillas;;
es_ES;84d4d809-9764-4fb5-a126-2f2e46a2797f;Balones Medicinales;balones-medicinales;;
es_ES;98aeae28-b808-42a1-a683-d52d0dadb418;Bandas Elásticas;bandas-elasticas;;
es_ES;3f6935cb-fed6-4b31-8e40-b9d7e26c8403;Barras Dominadas;barras-dominadas;;
es_ES;c8fd73d0-5cf0-4981-aff6-36c9b206f3e5;Barras y Cierres;barras-y-cierres;;
es_ES;8f721bed-3c84-4439-9f3f-e489c06c1c9f;Cajon Pliométrico;cajon-pliometrico;;
es_ES;f959877b-1ecb-48c1-b06b-1149f390242b;Calleras;calleras;;
es_ES;29fc00bc-ac02-4629-b151-d5eaad410e80;Combas Fitness;combas-fitness;;
es_ES;54e0fc1d-3845-4808-93ff-aef9ea6e66c2;Cuerdas Battle Rope;cuerdas-battle-rope;;
es_ES;2888166c-3ba3-47fb-813d-5125c929af39;Esterillas Fitness;esterillas-fitness;;
es_ES;1b6a4eda-d32a-45a0-a19c-4d8e4fd9348a;Discos Fitness;discos-fitness;;
es_ES;ab3c1e2c-92a6-4fd5-874e-0b0c9250f19f;Kettlebells;kettlebells;;
es_ES;9ccadd2d-6068-4a71-86d9-bb15141307b3;Mancuernas;mancuernas;;
es_ES;c53f2ab6-fb66-4e26-8cee-6f059ab96966;Pesos Lastrados;pesos-lastrados;;
es_ES;f02c916f-b200-4765-937f-c2da1b0972b8;Rodillos Masaje;rodillos-masaje;;
es_ES;f0ffa361-bc54-4394-bfac-4db6768e0d2d;Sacos Bulgaros;sacos-bulgaros;;
es_ES;c9e12221-2449-442a-89e7-4b2681d4b5c1;Guantes Fitness;guantes-fitness;;
es_ES;a36ebce0-9ddf-4eae-b3af-a0c1637d6285;Steps;steps;;
es_ES;7b7edb52-072f-4aba-b095-ba3738795cce;Suspensión Strap Training;suspension-strap-training;;
es_ES;317a8629-fc0b-47f8-a05c-fd8c3df60e46;Suelos Gym;suelos-gym;;
es_ES;05335c3c-f613-4761-9822-36a1f0e792c3;Trampolines Fitness;trampolines-fitness;;
es_ES;1b1df713-7796-4b9e-88b8-d767dac358e8;Colchones;colchones;;
es_ES;3ba6f1e9-9fbc-477c-af6e-527a25a6869d;Toppers;toppers;;
es_ES;685d3674-8e52-4417-90b0-68fcb4f81c1a;Almohadas;almohadas;;
es_ES;f7acf515-2ac3-4d79-a77f-ebc0d20777a2;Packs de Descanso;packs-de-descanso;;
es_ES;6a9a4813-88ac-4d7d-bde5-2b0a1f46b915;Muebles;muebles;;
es_ES;c88fb77e-39a9-4630-89da-faed70071809;Muebles Dormitorio;muebles-dormitorio;;
es_ES;b278f75c-b0b4-44e7-b8ba-c2d7565df671;Cabeceros;cabeceros;;
es_ES;b48eed9c-ccf7-4371-b766-4640e76ef1cb;Mesitas de Noche;mesitas-de-noche;;
es_ES;e84776f3-bf7d-4ef7-b558-4ea784c7439c;Cómodas Dormitorio;comodas-dormitorio;;
es_ES;2f7cd687-93e8-4a55-bf55-e35c0b20ded2;Armarios Dormitorio;armarios-dormitorio;;
es_ES;29e03495-04c4-45e8-86fe-9ed05d0d0eff;Percheros y Galanes;percheros-y-galanes;;
es_ES;eca115f4-82c2-4e44-8882-b57e7ac97445;Tocadores;tocadores;;
es_ES;7869ad1d-3822-482b-924d-5094c1012b51;Bancos y Baúles Dormitorio;bancos-y-baules-dormitorio;;
es_ES;7f876f41-0fbc-4a70-bcbe-cbc14d766fac;Mesas;mesas;;
es_ES;92dd4c39-d332-40f1-95ee-cf56482d3c3a;Mesas Comedor;mesas-comedor;;
es_ES;8bfa03c9-8fd9-42d5-9950-f9479cccba16;Mesas de Centro;mesas-de-centro;;
es_ES;5366d414-edcc-475c-b984-64ff5079b7c9;Mesas Altas;mesas-altas;;
es_ES;b2a8accc-9279-46a7-8b63-eeaab770a60f;Muebles TV;muebles-tv;;
es_ES;6dba83c3-81c6-4a83-9342-107ecc793345;Mueble Consola;mueble-consola;;
es_ES;8d2be780-e960-4d0c-a4df-3d1460f1fdc5;Asientos;asientos;;
es_ES;efdb0be4-7534-4b95-8eed-ccdea501fd04;Sillas Comedor;sillas-comedor;;
es_ES;b8527943-247e-4f01-a757-76d5aefc3116;Toallas Lavabo;toallas-lavabo;;
es_ES;e13f8448-02ef-498c-83d7-88dd738d5aa0;Bancos;bancos;;
es_ES;bc810c18-d1ae-41cd-a185-7b51246dfc05;Sillas Plegables;sillas-plegables;;
es_ES;48969e2e-e5ce-4fe6-aa5a-89f3a6dc5cb2;Ordenación y Almacenaje;ordenacion-y-almacenaje;;
es_ES;78e7ef51-d4e8-44cc-bf8c-f1264eec3d90;Aparadores;aparadores;;
es_ES;1a5ce954-1751-40ce-9e35-f2182ceed5ee;Librerías y Estanterías;librerias-y-estanterias;;
es_ES;a2da64a9-b633-4dcf-8813-1d1f4573fcf9;Zapateros;zapateros;;
es_ES;19f6fd61-3c9c-4d19-a09f-09bf156bd22d;Vitrinas;vitrinas;;
es_ES;ea611ab3-ccf9-49ce-a62c-e8202227ed6d;Muebles Mini;muebles-mini;;
es_ES;a94d6070-0978-4b9e-89cb-b907211cb6ad;Baldas y Estantes;baldas-y-estantes;;
es_ES;f84cd2cd-13a3-4d6f-9372-9f5500b6c727;Percheros y Colgadores;percheros-y-colgadores;;
es_ES;df142999-5142-463d-8b09-ae830953c7d8;Mobiliario Infantil;mobiliario-infantil;;
es_ES;be82799f-d9f3-42b9-9de2-a844240d0b1b;Sillas Infantiles;sillas-infantiles;;
es_ES;53934245-567a-4869-bfd8-e2dd081f5e7c;Mesas y Escritorios Infantiles;mesas-y-escritorios-infantiles;;
es_ES;920f2d1e-0ded-499a-ab3c-0a799d922ef4;Camas Infantiles;camas-infantiles;;
es_ES;aea489fb-2552-4020-ace0-623a9b6aa153;Colchones Infantiles;colchones-infantiles;;
es_ES;f6bd43d7-373e-45c6-8038-0f57cac2ee78;Cunas;cunas;;
es_ES;87a478c4-8232-4e27-9dc4-519a7aeffa86;Armarios Infantiles;armarios-infantiles;;
es_ES;dfd32206-204f-4bd1-823b-cfa7b1cb16fa;Estanterías Infantiles;estanterias-infantiles;;
es_ES;fbd0acad-5853-4fab-b06a-fac70a837f5b;Cómodas y Cajoneras Infantiles;comodas-y-cajoneras-infantiles;;
es_ES;e448dec6-48ba-4f90-b48c-486cb3cf1ff9;Sofás y Sillones;sofas-y-sillones;;
es_ES;f475e2cc-dbb3-4338-8d35-f092273231dd;Sofás;sofas;;
es_ES;171290a2-9c6c-41a3-bb68-203837a34253;Sofás Multiplaza;sofas-multiplaza;;
es_ES;c04d93ff-6fe4-4ee6-afdd-ab6c68afb3b3;Sofás Modulares;sofas-modulares;;
es_ES;1cb15ad8-c546-4754-90be-059d36b2dd7d;Chaise Longues;chaise-longues;;
es_ES;512edbfd-462c-4eae-a66a-935ef5654d82;Sofás Esquineros;sofas-esquineros;;
es_ES;82723f5a-cc81-4a17-b57d-8eb7ce628470;Sillones;sillones;;
es_ES;64448a52-7519-4074-a29d-0097101f63aa;Decoración;decoracion;;
es_ES;98c6e1ad-b728-49b6-9b7a-32afcd0adf71;Menaje de Mesa;menaje-de-mesa;;
es_ES;47aab36c-a697-4b5c-9389-b81f61c111ab;Platos;platos;;
es_ES;b3c63487-963f-4cdf-9249-d3e6ef7f6121;Vasos y Copas;vasos-y-copas;;
es_ES;b82f4d00-f575-4a0a-a823-ad8372a8f7c7;Cuencos y Tazas;cuencos-y-tazas;;
es_ES;d75c7934-30d5-4ed4-8d28-e9a665ce2e97;Cubertería;cuberteria;;
es_ES;32e36823-404d-4024-9f4d-f5ecde59b940;Fuentes y Ensaladeras;fuentes-y-ensaladeras;;
es_ES;f5fc3b93-46eb-4aa0-8431-d424b64433f6;Bandejas;bandejas;;
es_ES;17e40cd0-6d28-41ea-aa16-4d67d7668b16;Jarras y Teteras;jarras-y-teteras;;
es_ES;4ba534f6-ac96-49e6-9206-deb7100f4ba2;Vajilla Infantil;vajilla-infantil;;
es_ES;5332e7bc-8190-402d-bd1a-688abc5960b0;Posavasos;posavasos;;
es_ES;6a0265e6-d6d4-44cc-a947-9cdfdb084c5d;Biombos;biombos;;
es_ES;ad923a73-3a0b-4892-9223-30392cab961c;Espejos;espejos;;
es_ES;1734b35e-e610-4cae-bd1f-bcc3cf56d805;Relojes;relojes;;
es_ES;64c4b092-e962-4e22-bc39-fa63294931d0;Plantas Artificiales;plantas-artificiales;;
es_ES;b9e37723-29c9-46d0-bd3a-055f2e838d07;Marcos y Portafotos;marcos-y-portafotos;;
es_ES;f532e403-56d7-4370-8f8d-42d326881953;Láminas y Posters;laminas-y-posters;;
es_ES;c74dc385-e61d-462d-bcf5-a83e24be04bd;Cuadros y Lienzos;cuadros-y-lienzos;;
es_ES;f88fa75e-95ae-4941-9331-dc51180b7200;Mesas y Muebles Auxiliares;mesas-y-muebles-auxiliares;;
es_ES;bc73c027-42a4-4e03-98dc-d4e6bd172dbd;Velas y Fragancias;velas-y-fragancias;;
es_ES;88e30287-5730-459a-99de-838b95771287;Objetos Decorativos;objetos-decorativos;;
es_ES;861a3658-1026-45ed-a9b3-7042c059e62f;Jarrones;jarrones;;
es_ES;31c2526e-73e6-4894-af56-a199e8497524;Maceteros;maceteros;;
es_ES;a057e784-78d1-4e07-a34a-6246cd717c5d;Revisteros;revisteros;;
es_ES;19c92baa-cbce-4906-9ea5-31150799033a;Paragüeros;paragueeros;;
es_ES;53bbec55-43e4-43e6-bdb7-c1fb5187454a;Pomos y Tiradores;pomos-y-tiradores;;
es_ES;90da29b8-1ffa-4178-906d-e66043c4e1d1;Decoración Infantil;decoracion-infantil;;
es_ES;db2a724c-9983-426e-9338-6fbba7a82a51;Menaje y Decoración Fiesta;menaje-y-decoracion-fiesta;;
es_ES;86864b85-967d-4fa3-a8e7-7ea96638c1ad;Ropa de Cama;ropa-de-cama;;
es_ES;0f52b1c0-7a93-4ade-bdda-259d9cf3d903;Sábanas Encimeras;sabanas-encimeras;;
es_ES;2a73d8cd-f073-4459-9228-4f95a61cd36a;Sábanas Ajustables;sabanas-ajustables;;
es_ES;1bdc5e35-e57a-405c-8e0d-18e795662c66;Sets de Sábanas;sets-de-sabanas;;
es_ES;08772a98-568b-4e43-86c7-116930ab08f5;Fundas Nórdicas;fundas-nordicas;;
es_ES;5c2c89b7-d66f-4661-9025-a411fb4bff44;Rellenos Nórdicos;rellenos-nordicos;;
es_ES;4e7590d1-ef40-4f95-ba76-e434fadb2e95;Colchas y Cubrecamas;colchas-y-cubrecamas;;
es_ES;e77a136a-20c0-4ae9-951e-b54754748201;Edredones;edredones;;
es_ES;eb684de3-1c32-4ff1-8527-fd9426188cdd;Fundas Almohada;fundas-almohada;;
es_ES;e194caef-2382-45a5-a1a7-b6b84b64724f;Fundas Colchón;fundas-colchon;;
es_ES;1ee09368-774d-4de8-a21e-fb734b4e68f1;Cojines Decorativos;cojines-decorativos;;
es_ES;ce8c0b86-86a0-45bb-b6e8-4428660800b0;Fundas Cojín;fundas-cojin;;
es_ES;325b332a-6595-47fb-969e-053b1a361730;Relleno Cojín;relleno-cojin;;
es_ES;84d3505d-747f-4c9e-a4f2-8bbc45bf941d;Cojines para Sillas y Bancos;cojines-para-sillas-y-bancos;;
es_ES;7fa91468-c847-4b0d-aa4a-3b3c5596fa53;Cojines para Suelo y Palet;cojines-para-suelo-y-palet;;
es_ES;f89703bc-fc9d-406c-a466-ecd5dc91dca1;Mantas y Plaids;mantas-y-plaids;;
es_ES;a7089795-8c72-4eb5-bd9b-2c1eed75c7e7;Alfombras;alfombras;;
es_ES;dc91fc3a-1ad8-4e55-a5e9-65ccb715ca75;Felpudos;felpudos;;
es_ES;ec2ea464-c576-4871-97a1-8e12910b4e85;Textil Mesa y Cocina;textil-mesa-y-cocina;;
es_ES;35df45fc-eef3-4aae-a070-9b81b93d7fa2;Manteles de Mesa;manteles-de-mesa;;
es_ES;44162f81-f8b0-4c4d-99b4-363ffa587299;Manteles Individuales;manteles-individuales;;
es_ES;4376bdb7-2862-4786-b1f3-36f22780a932;Hules y Manteles Impermeables;hules-y-manteles-impermeables;;
es_ES;2bc8c62f-2372-4b65-80dc-2f11d81d61f5;Servilletas;servilletas;;
es_ES;3b25b1ae-4378-4f35-bc97-7a97e3219c99;Caminos de Mesa;caminos-de-mesa;;
es_ES;aa6c9bb0-6134-4a41-91ff-0c8c03f9c8e2;Paños de Cocina;panos-de-cocina;;
es_ES;592c5267-b27b-4a9d-8f80-fc936b67993a;Manoplas y Agarradores;manoplas-y-agarradores;;
es_ES;b5257803-a4d6-4303-ba30-f380ec160f44;Alfombras Cocina;alfombras-cocina;;
es_ES;c3ca460e-ec7e-4ddd-a9f1-7f52a68109bb;Textil Baño;textil-bano;;
es_ES;831fe00b-587c-4ac8-9795-5cd5adeda623;Alfombras Baño;alfombras-bano;;
es_ES;ee5c6c8b-363c-40e1-a2e0-b69afc860415;PcCom Forgeon;pccom-forgeon;;
es_ES;ea2a48ff-4384-4fb0-9ccf-44f22252902f;Calzado Montaña;calzado-montana;;
es_ES;a3881601-55c9-4fa3-83a3-6c6cb7112c0e;Bolsas para Bicicletas;bolsas-para-bicicletas;;
es_ES;4c8e65f0-bd5e-4da3-9220-01d5195acf63;Albornoces;albornoces;;
es_ES;4390fd3c-6b5a-4665-a794-cbdb6eb94477;Cortinas y Estores;cortinas-y-estores;;
es_ES;72902c91-9532-4bc7-b97a-29552aa63168;Cortinas y Visillos;cortinas-y-visillos;;
es_ES;6fcf5dc9-90d9-4e42-9516-3866a9e2cd48;Barras y Rieles;barras-y-rieles;;
es_ES;78bd20c9-205d-4abb-acd4-3b46c5b52d07;Estores;estores;;
es_ES;2911f8ba-18d1-475b-add0-521ac5353c91;Venecianas;venecianas;;
es_ES;15116862-c51a-40ef-933b-2f0ad7602091;Paneles Japoneses;paneles-japoneses;;
es_ES;dfa4a573-e4a3-43ef-961d-ea4e6a4b99c2;Baños;banos;;
es_ES;db56bfb4-aae6-4be1-8f90-fb79bf4b1d4f;Muebles de Baño;muebles-de-bano;;
es_ES;c687f80c-7dc7-43d9-8b22-801b9cd10738;Muebles de Lavabo;muebles-de-lavabo;;
es_ES;d1c6d14e-1664-4eb6-9e6e-d70fcc9608ed;Armarios de Baño;armarios-de-bano;;
es_ES;6c4cb07a-9057-498a-bff1-704b5959607e;PcCom Tempest;pccom-tempest;;
es_ES;a6e613c2-dfae-4e56-8fc8-2a0ccc8d36d4;Grifos de Baño;grifos-de-bano;;
es_ES;e0ff4de2-1489-4ab4-966d-c7c6171e18cb;Grifos de Lavabo;grifos-de-lavabo;;
es_ES;0e231f3e-6521-4613-aa38-c8f4d148ea3e;Grifos de Ducha;grifos-de-ducha;;
es_ES;8c8b47c9-43cf-4266-91b5-6b5c5725018d;Grifos Termostáticos;grifos-termostaticos;;
es_ES;91a40ae8-5516-4d7f-b4ec-c0e98967d9b5;Grifos de Bañera;grifos-de-banera;;
es_ES;4e5cb139-c48a-47fe-9773-798831307b27;Grifos de Bidé;grifos-de-bide;;
es_ES;bcbf0af8-e91d-4104-8be6-92caeddfacdb;Grifos Empotrados;grifos-empotrados;;
es_ES;31bfb4f8-94c3-44ba-b4e3-5138a3bdd19b;Grifos Inodoro;grifos-inodoro;;
es_ES;85813d65-c8a1-4e54-a95d-19672cb35841;Grifos con Sensor;grifos-con-sensor;;
es_ES;b6fde89c-3c37-4e85-8aed-dd6d67d4b26a;Aireadores;aireadores;;
es_ES;4ee28c6f-5ebe-4459-a86b-d3c16d56442d;Latiguillos;latiguillos;;
es_ES;fd4f629d-a4df-4321-92b8-74ea0bc6b8b5;Lavabos;lavabos;;
es_ES;a1409d71-7dc0-4607-8246-bf33a745ea67;Mamparas;mamparas;;
es_ES;8c281d19-1fed-4d4e-a457-dbb9d704d6b7;Platos de Ducha;platos-de-ducha;;
es_ES;f09459f1-0e1b-4c7b-a2f7-d03a43c78a27;Bañeras;baneras;;
es_ES;7b5e1e82-72bf-48a8-8ebb-d252e45426ee;Accesorios Ducha;accesorios-ducha;;
es_ES;115f5b86-3319-4b42-9df5-ed2dd2c89975;Estantes y Rinconeras;estantes-y-rinconeras;;
es_ES;aae1ef85-a47f-4810-9dd8-e42838bfd00d;Columnas Ducha;columnas-ducha;;
es_ES;8748d58d-b237-48fa-a766-8662337d855c;Duchas Empotradas;duchas-empotradas;;
es_ES;174cf31e-f84e-4104-b7f4-ab02a8d09b73;Rociadores;rociadores;;
es_ES;5fed54fd-72ef-4df0-97df-932ab09b6718;Alcachofas Ducha;alcachofas-ducha;;
es_ES;1a2731a3-553d-47e5-95bb-5c09ba00d7eb;Flexos y Barras;flexos-y-barras;;
es_ES;f6928557-b344-457f-aa8b-53bcd8e698f6;Asideros y Antideslizantes;asideros-y-antideslizantes;;
es_ES;c46cfa97-10b6-4944-b76c-1e477a80231d;WC;wc;;
es_ES;ab01cb95-b7ea-4da0-8c4c-faaacd64646a;Inodoros;inodoros;;
es_ES;b6159398-2f04-4b49-8b97-ba43b0cabd1c;Bidets;bidets;;
es_ES;e8573bb8-5e46-4237-b600-32231564ab50;Tapas de WC y Bidet;tapas-de-wc-y-bidet;;
es_ES;2c4fc132-0358-4a8d-8125-caf7659579fc;Urinarios;urinarios;;
es_ES;0bc66d55-a610-4c5a-b0c2-5b798c9c1b64;Cisternas;cisternas;;
es_ES;9e9f2085-e67f-432c-911b-d69f0615bf71;Trituradores y WC químicos;trituradores-y-wc-quimicos;;
es_ES;a16d8c17-5551-4fa1-a921-14eaa93b68a7;WC infantil;wc-infantil;;
es_ES;980dc67c-8a0b-4291-8c3f-288941a80e50;Espejos Baño;espejos-bano;;
es_ES;be35ecab-bcde-4988-a5e0-6ac6647142cc;Accesorios Baño;accesorios-bano;;
es_ES;b4dbef94-f4b1-4235-a1b2-674a6b22642d;Jaboneras y Portacepillos;jaboneras-y-portacepillos;;
es_ES;80276a04-ce98-405b-84d1-026dca9e4ca7;Toalleros;toalleros;;
es_ES;e25f615a-7352-487b-8613-a2104dbc93bd;Portarollos y Escobillas;portarollos-y-escobillas;;
es_ES;5c487b7c-f83c-4194-96d5-6934827591c1;Organizadores y Cestos;organizadores-y-cestos;;
es_ES;c0f9957b-4623-41a7-b327-1672ec3226e8;Papeleras Baño;papeleras-bano;;
es_ES;97cc1f62-2ea9-4c6d-83da-02e6e3ca5d28;Perchas y Percheros;perchas-y-percheros;;
es_ES;43e8f13d-07fb-4c06-b30a-0d9d3149c1d0;Toallas Ducha;toallas-ducha;;
es_ES;6076bfac-5148-449c-89c1-2cc8d7fe3524;Toallas Baño;toallas-bano;;
es_ES;94adea37-f638-455b-b4f8-eeafbc29f8e7;Toallas de Playa;toallas-de-playa;;
es_ES;f3158f3b-e927-47a5-8736-f3e95bf71ca8;Bancos y Taburetes;bancos-y-taburetes;;
es_ES;317c7fcb-495b-487f-88c5-21f558eec035;Decoración Baño;decoracion-bano;;
es_ES;f838b8ed-270a-4e1f-9a27-9ed78843e81c;Cocina;cocina;;
es_ES;c9f0c881-ecd6-4ef0-aa27-8a79e52429f9;Muebles Cocina;muebles-cocina;;
es_ES;76152905-962c-4b3e-b96a-048e599cc4f8;Mesas Cocina;mesas-cocina;;
es_ES;3cd00808-7d5a-4b2d-9c8c-6987dbe1ff91;Sillas Cocina;sillas-cocina;;
es_ES;f78d060e-335e-4220-99c2-aaa94f46c815;Taburetes Cocina;taburetes-cocina;;
es_ES;a9bcedba-09d3-4a38-b806-140d63d30bc1;Accesorios Patinetes;accesorios-patinetes;;
es_ES;8857b35c-81ea-4843-8e15-e6e9ed583686;Muebles Auxiliares Baño;muebles-auxiliares-bano;;
es_ES;775b0ca5-147b-4c0f-87b6-d664b9523a29;Armarios Bajos;armarios-bajos;;
es_ES;cea9e9b8-470a-4098-8a98-83ea755a78dc;Carros Cocina;carros-cocina;;
es_ES;b583a28e-c238-48be-9c00-6ba9d543e3e6;Estanterías y Baldas Cocina;estanterias-y-baldas-cocina;;
es_ES;fc23377d-da83-438d-9f5e-2e8f4c335b04;Accesorios para Interior de Muebles;accesorios-para-interior-de-muebles;;
es_ES;e51ea3e9-6447-4652-8033-60f8b9f4dc8a;Fregaderos y Grifos;fregaderos-y-grifos;;
es_ES;699a7647-b2b2-4bb4-8271-36fcb9f4a51a;Fregaderos;fregaderos;;
es_ES;c1ef13c5-367a-4d9a-a481-a7a2ad34d913;Grifos;grifos;;
es_ES;2481928e-2557-4ef0-a2d8-63f367e2f232;Conjunto Fregadero+Grifo;conjunto-fregadero-grifo;;
es_ES;6919fb0e-da96-4330-84bf-013f81f64c7d;Lavaderos y Pilas;lavaderos-y-pilas;;
es_ES;a4ffab4f-516f-45d6-825d-b30f20b47b51;Accesorios Cocina;accesorios-cocina;;
es_ES;846f1bd7-9318-477e-9524-3795ddb1540a;Cubos Basura y Reciclaje;cubos-basura-y-reciclaje;;
es_ES;799ed342-89b2-4405-ae9e-83607ce94ed3;Planificadores;planificadores;;
es_ES;ec668032-3327-4c9c-9817-21881aada68a;Paneras y Fruteros;paneras-y-fruteros;;
es_ES;557b0ba2-6f5b-4ad4-a537-28fc0fa8d155;Saleros, Azucareros, Aceiteras;saleros-azucareros-aceiteras;;
es_ES;27833e23-e89f-4aff-b6d8-a17527e95e7f;Escurreplatos;escurreplatos;;
es_ES;ac4fdc65-9bc5-4c77-af58-18f86e228ff3;Dispensadores Jabón;dispensadores-jabon;;
es_ES;9d728af6-c7e4-4c4c-bf6a-fd3058570342;Cepillos y Esponjas;cepillos-y-esponjas;;
es_ES;9bb06df9-f4c5-46c4-b76e-18a49b7a1222;Decoración Cocina;decoracion-cocina;;
es_ES;1b797842-f673-4281-93ec-61723b40b5f6;Maillots Ciclismo;maillots-ciclismo;;
es_ES;84f8f653-6da7-49fb-a871-c0c65a4803b2;Escalada;escalada;;
es_ES;0ab52c0b-169c-4476-9e6a-cfdb208ae488;Cascos Escalada;cascos-escalada;;
es_ES;0d868fcc-94c6-43ae-995e-1343d3b23f5c;Arneses Escalada;arneses-escalada;;
es_ES;c73a4778-e58b-4024-b5c4-a2deba74a97b;Magnesio y Magneseras;magnesio-y-magneseras;;
es_ES;195f0877-a9f2-4b9d-b62f-9db4ee437de5;Mosquetones;mosquetones;;
es_ES;3b55009c-00c4-4ddd-a7cf-320dd4ce67f6;Piolets;piolets;;
es_ES;e110b1bc-fa60-4f54-a1f2-566ea063e7b7;Crampones;crampones;;
es_ES;245fdd94-8286-4ac3-b392-c98fab97c167;Cuerdas Escalada;cuerdas-escalada;;
es_ES;8f187716-4acc-422f-a8d3-e21d7d8d86d1;Otros Accesorios Escalada;otros-accesorios-escalada;;
es_ES;c1babbf8-d5ac-4840-bc74-6c4559a9f145;Esquí y Snowboard;esqui-y-snowboard;;
es_ES;cd9bb7fd-f7b9-49d4-8073-85c44c8b60de;Esquís;esquis;;
es_ES;db67837c-b9ea-43a2-b861-41696ae6ef22;Mascaras Esquí y Snowboard;mascaras-esqui-y-snowboard;;
es_ES;ef541078-726b-4fe6-95cb-8797fe4788fe;Cascos Esquí y Snowboard;cascos-esqui-y-snowboard;;
es_ES;315c32a7-3844-4ece-936b-bd6b4878e27a;Guantes Montaña;guantes-montana;;
es_ES;670ed7da-c5f2-4c5e-af0a-c7af674f86aa;Guantes Nieve;guantes-nieve;;
es_ES;3febec0d-6536-40c7-a58d-0f133004cdf9;Tabla Snowboard;tabla-snowboard;;
es_ES;76e93b11-54e3-4572-990b-d8286ad02959;Trineos Nieve;trineos-nieve;;
es_ES;a156d85b-7972-48b4-a9e7-6e10d586ab55;Otros Accesorios Nieve;otros-accesorios-nieve;;
es_ES;f2b00d26-21d7-4211-a11f-7f389fd74c51;Fragancias;fragancias;;
es_ES;0ac7c428-ce01-4794-98be-c093ea704f0d;Esponjas;esponjas;;
es_ES;fef6b754-be4b-4428-bc34-36d988fe884a;Accesorios Deportivos;accesorios-deportivos;;
es_ES;87fef429-a04d-45e4-acab-35675f960a49;Bebés y Niños;bebes-y-ninos;;
es_ES;b687b659-4ba2-4160-b1d1-8d2d389dd711;Lociones y Aceites Corporales;lociones-y-aceites-corporales;;
es_ES;725d841e-a86b-41e0-ad45-d957bf87d8cf;Pendientes;pendientes;;
es_ES;bd47a2c2-53b7-4c10-baca-f25dda788f9a;Flexos;flexos;;
es_ES;5021b8aa-a2b7-4b15-b960-15cc5f898f55;Bombillas;bombillas;;
es_ES;e6c9869b-ef65-4752-bad5-c97d12d88af1;Tubos Fluorescentes y LED;tubos-fluorescentes-y-led;;
es_ES;68785ed7-a03c-43a4-953a-897a80bd784c;Placas, Focos y Proyectores LED;placas-focos-y-proyectores-led;;
es_ES;790bb950-b6ff-4c9f-a6a1-3758db2d609f;Paneles LED;paneles-led;;
es_ES;4f2bc06d-d0c9-48a2-85fa-89e4227ad439;Plafones;plafones;;
es_ES;1a140cb0-e832-4ab2-8477-6a8fa42e78b9;Tiras LED;tiras-led;;
es_ES;fd11f12a-05dd-44ca-be37-42042dde6812;Balizas y Sobremuros;balizas-y-sobremuros;;
es_ES;f1ff3b09-7d3d-457b-a8c3-0ac831b86057;Linternas Camping;linternas-camping;;
es_ES;297ff4c6-c08d-4f40-ae13-994189c3070d;Guirnaldas Decorativas;guirnaldas-decorativas;;
es_ES;346e3521-efc2-4ef8-b2f9-2d2391d3117b;Velas LED;velas-led;;
es_ES;fd3cb20b-00e3-4a80-a5d3-6a2b41c8bcf2;Farolas y Faroles;farolas-y-faroles;;
pt_PT;1b98abb5-94b3-4d75-aafb-54eeea8fdc23;Desporto;desporto;;
es_ES;2d2c04c5-9081-4c51-acbc-d031fa159af8;Neveras Camping;neveras-camping;;
es_ES;ce45c01a-e2af-41f9-9510-8e8933177e6b;Jackets Buceo;jackets-buceo;;
es_ES;183c71e3-da03-474b-ba99-068b8dab394a;Fútbol;futbol;;
es_ES;242e4dc9-91ad-4d32-bd72-b0cf6eed647f;Balones Fútbol;balones-futbol;;
es_ES;216cee3a-22ec-49b3-aaaa-b7b9f0e1f941;Espinilleras Fútbol;espinilleras-futbol;;
es_ES;bb7b59ba-fc24-4d50-bb20-93e4937c5d38;Guantes Portero;guantes-portero;;
es_ES;a89f84a7-30c2-4616-8b02-b749c2d5dd25;Porterias y Redes Fútbol;porterias-y-redes-futbol;;
es_ES;795208eb-f950-46c8-9df4-10c9cd17aac4;Golf;golf;;
es_ES;e87b679e-7e8d-49d6-bec7-dc4c1e8fc8bb;Palos Golf;palos-golf;;
es_ES;dbe997e7-84ea-4862-adaa-98137a7680fb;Pelotas Golf;pelotas-golf;;
es_ES;def1349c-a033-4515-b7bb-859f1596de10;Carros Golf;carros-golf;;
es_ES;55017066-6fed-49aa-8f39-c220c6a3c0c1;Otros Accesorios Golf;otros-accesorios-golf;;
es_ES;497ae1ff-a0eb-41b8-972c-699f7594aec2;Hockey;hockey;;
es_ES;ac9f03f3-5ea4-4cce-9d89-a29e6687faf8;Palos Hockey;palos-hockey;;
es_ES;75e69447-585e-42e7-9e5a-f1a74a500dee;Pelotas Y Discos Hockey;pelotas-y-discos-hockey;;
es_ES;43875d80-7cf2-4da1-959c-3db6eeb77818;Otros Accesorios Hockey;otros-accesorios-hockey;;
es_ES;9279dafa-9ff2-41ed-aa77-4e2f68a748c3;Juegos Recreativos;juegos-recreativos;;
es_ES;7251489e-71d1-4980-8e68-0595d2df7d4d;Juegos Acuáticos;juegos-acuaticos;;
es_ES;9fcdc6e2-3f66-4b0a-99a6-3b4513924948;Air Hockey;air-hockey;;
